id_no;start;end;today;simserial;subscriberid;deviceid;location;_location_latitude;_location_longitude;_location_altitude;_location_precision;region_name;district_name;ward_name;subward_name;photo_before;photo_during;photo_after;acessibility;no_reasons;yes_no;weather;sediment;vegetation_cover;site;photo_north;photo_east;photo_south;photo_west;additional_observation;_id;_uuid;_submission_time;_validation_status;_index;sample_id;field_sampler_names;field_sampler_names_other;date_collected;tester_name;tester_name_other;date_analysis;weigh_sieves_top;mass_4_75_sieve_top;mass_2_36_sieve_top;mass_1_18_sieve_top;mass_0_6_sieve_top;mass_0_425_sieve_top;mass_0_3_sieve_top;mass_0_15_sieve_top;mass_0_075_sieve_top;mass_bottom_pan_top;top_sample_note;mass_beginning_top;mass_4_75_top;mass_4_75_top_soil_retained;mass_4_75_top_soil_retained_note;mass_2_36_top;mass_2_36_top_soil_retained;mass_2_36_top_soil_retained_note;mass_1_18_top;mass_1_18_top_soil_retained;mass_1_18_top_soil_retained_note;mass_0_6_top;mass_0_6_top_soil_retained;mass_0_6_top_soil_retained_note;mass_0_425_top;mass_0_425_top_soil_retained;mass_0_425_top_soil_retained_note;mass_0_3_top;mass_0_3_top_soil_retained;mass_0_3_top_soil_retained_note;mass_0_15_top;mass_0_15_top_soil_retained;mass_0_15_top_soil_retained_note;mass_0_075_top;mass_0_075_top_soil_retained;mass_0_075_top_soil_retained_note;mass_0_top;mass_0_top_soil_retained;mass_0_top_soil_retained_note;mass_soil_top;mass_soil_top_note;mass_loss_top_sample;percentage_mass_loss_top_sample;mass_loss_top_sample_note;weigh_sieves_bottom;mass_4_75_sieve_bottom;mass_2_36_sieve_bottom;mass_1_18_sieve_bottom;mass_0_6_sieve_bottom;mass_0_425_sieve_bottom;mass_0_3_sieve_bottom;mass_0_15_sieve_bottom;mass_0_075_sieve_bottom;mass_bottom_pan_bottom;bottom_sample_note;mass_beginning_bottom;mass_4_75_bottom;mass_4_75_bottom_soil_retained;mass_4_75_bottom_soil_retained_note;mass_2_36_bottom;mass_2_36_bottom_soil_retained;mass_2_36_bottom_soil_retained_note;mass_1_18_bottom;mass_1_18_bottom_soil_retained;mass_1_18_bottom_soil_retained_note;mass_0_6_bottom;mass_0_6_bottom_soil_retained;mass_0_6_bottom_soil_retained_note;mass_0_425_bottom;mass_0_425_bottom_soil_retained;mass_0_425_bottom_soil_retained_note;mass_0_3_bottom;mass_0_3_bottom_soil_retained;mass_0_3_bottom_soil_retained_note;mass_0_15_bottom;mass_0_15_bottom_soil_retained;mass_0_15_bottom_soil_retained_note;mass_0_075_bottom;mass_0_075_bottom_soil_retained;mass_0_075_bottom_soil_retained_note;mass_0_bottom;mass_0_bottom_soil_retained;mass_0_bottom_soil_retained_note;mass_soil_bottom;mass_soil_bottom_note;mass_loss_bottom_sample;percentage_mass_loss_bottom_sample;mass_loss_bottom_sample_note;_id;_uuid;_submission_time;_validation_status;_index
30;2018-12-07T11:55:13.623+03;2018-12-07T11:58:36.853+03;2018-12-07;8.92550506043018E+018;640050643017862;355025063490260;-7.131406386386316 39.09607050718071 58.7963251640914 4.0;-7.1314063864;39.0960705072;58.7963251641;4;pwani;mkuranga;Magoza;Magoza;1544172961752.jpg;1544172971959.jpg;1544173082641.jpg;yes;;yes;dry;loose;low;rural;1544173097344.jpg;1544173103068.jpg;1544173107843.jpg;1544173113874.jpg;;1055;2e154d3a-4d10-4c5a-9676-ea1f16f4291f;2018-12-07T18:51:09;;670;30;other;Frank and Massawe;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-08;;513;492;488;495;461;451;437;350;371;;500;514;1;;495;3;;507;19;;576;81;;533;72;;553;102;;604;167;;403;53;;383;12;;510;;-10;-0.02;;;516;500;518;494;498;463;443;350;372;;500;518;2;;502;2;;538;20;;601;107;;585;87;;592;129;;560;117;;380;30;;377;5;;499;;1;0.002;;1090;547f3a04-d698-4ccf-ac14-16abd9712903;2018-12-08T12:15:43;;411
29;2018-12-07T12:05:44.976+03;2018-12-07T12:10:58.747+03;2018-12-07;8.92550506043018E+018;640050643017862;355025063490260;-7.12985482104315 39.0788043484308 76.20898454656465 6.0;-7.129854821;39.0788043484;76.2089845466;6;pwani;mkuranga;Magoza;Kondo;1544173589234.jpg;1544173697667.jpg;1544173796679.jpg;yes;;yes;dry;loose;medium;rural;1544173818413.jpg;1544173827968.jpg;;1544173836593.jpg;;1056;a2692992-f2a2-44df-90cf-0e66fd5645a5;2018-12-07T18:52:59;;671;29;other;Frank and Massawe;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-08;;513;492;488;495;461;451;437;350;371;;500;513;0;;493;1;;502;14;;602;107;;581;120;;574;123;;549;112;;369;19;;377;6;;502;;-2;-0.004;;;516;500;518;494;498;463;443;350;372;;500;520;4;;517;17;;532;14;;595;101;;610;112;;555;92;;548;105;;395;45;;375;3;;493;;7;0.014;;1098;a963ce73-e068-4e07-b032-6dcd71452ba1;2018-12-08T12:15:54;;419
28;2018-12-07T12:23:12.728+03;2018-12-07T12:28:01.165+03;2018-12-07;8.92550506043018E+018;640050643017862;355025063490260;-7.12924652121176 39.06278151683851 65.01699491951807 4.0;-7.1292465212;39.0627815168;65.0169949195;4;pwani;mkuranga;Magoza;Kondo;1544174630644.jpg;1544174770297.jpg;1544174842530.jpg;yes;;yes;dry;loose;medium;rural;1544174857858.jpg;1544174864296.jpg;1544174870836.jpg;1544174877839.jpg;;1057;e2d9f913-a44f-450f-b2bc-160126e5627d;2018-12-07T18:56:15;;672;28;other;Frank and Massawe;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-18;;513;492;488;495;461;451;437;350;371;;500;517;4;;503;11;;538;50;;620;125;;590;129;;547;96;;474;37;;356;6;;372;1;;459;;41;0.082;;;516;500;518;494;498;463;443;350;372;;500;517;1;;582;82;;564;46;;620;126;;619;121;;538;75;;478;35;;355;5;;373;1;;492;;8;0.016;;1333;ee37c564-9f23-4098-b906-29dcc2c3c33d;2018-12-18T12:01:44;;598
27;2018-12-07T12:46:46.471+03;2018-12-07T12:51:45.329+03;2018-12-07;8.92550506043018E+018;640050643017862;355025063490260;-7.117588596611784 39.05127336770718 76.21838707476114 6.0;-7.1175885966;39.0512733677;76.2183870748;6;pwani;mkuranga;Magoza;Kondo;1544176040932.jpg;1544176272639.jpg;1544176289245.jpg;yes;;yes;dry;loose;low;rural;1544176218926.jpg;1544176225230.jpg;1544176232639.jpg;1544176240399.jpg;;1058;1906f7d5-c20b-451b-ae00-e819146f7373;2018-12-07T18:59:15;;673;27;other;Frank and Massawe;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-08;;513;492;488;495;461;451;437;350;371;;500;515;2;;495;3;;521;33;;618;123;;558;97;;537;86;;555;118;;381;31;;376;5;;498;;2;0.004;;;516;500;518;494;498;463;443;350;372;;500;518;2;;502;2;;543;25;;620;126;;586;88;;548;85;;564;121;;389;39;;384;12;;500;;0;0;;1099;a0704ddd-2cf8-4a54-b561-e6d147f86a09;2018-12-08T12:15:56;;420
26;2018-12-07T13:03:20.297+03;2018-12-07T13:58:12.675+03;2018-12-07;8.92550506043018E+018;640050643017862;355025063490260;;;;;;pwani;kisarawe;Msimbu;Msimbu;1544177168224.jpg;1544177299372.jpg;1544177312040.jpg;yes;;yes;dry;loose;low;rural;1544177328708.jpg;1544177337239.jpg;1544177343899.jpg;1544177353030.jpg;;1059;24175899-8cf9-4667-a737-923eb32b59a2;2018-12-07T19:01:49;;674;26;other;Baraka and Monica;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-08;;513;492;488;495;461;451;437;350;371;;500;531;18;;515;23;;535;47;;596;101;;551;90;;545;94;;537;100;;373;23;;376;5;;501;;-1;-0.002;;;516;500;518;494;498;463;443;350;372;;500;535;19;;516;16;;555;37;;584;90;;580;82;;574;111;;544;101;;378;28;;380;8;;492;;8;0.016;;1101;d9a2ace9-dcc2-4b1a-8d96-b31edb19e8f1;2018-12-08T12:15:59;;422
80;2018-12-07T10:16:33.714+03;2018-12-07T10:18:22.435+03;2018-12-07;8.92550441073634E+018;640044173634530;354511091457182;-7.0974857612825275 39.17226791381836 0.0 0.0;-7.0974857613;39.1722679138;0;0;pwani;mkuranga;Mkuranga;Bondeni;1544167045970.jpg;1544167050139.jpg;1544167053785.jpg;no;Its on a valley with no path way;yes;dry;loose;high;rural;1544167086104.jpg;1544167090216.jpg;1544167096232.jpg;1544167099805.jpg;;1060;c186d967-a83a-4a06-bf75-7be178aef9cb;2018-12-08T07:25:11;;675;80;other;Baraka and Monica;2018-12-06;other;Sia Saronga and Abubakari Rajab;2018-12-17;;513;492;488;495;461;451;437;350;371;;500;530;17;;514;22;;526;38;;611;116;;550;89;;536;85;;534;97;;376;26;;380;9;;499;;1;0.002;;;516;500;518;494;498;463;443;350;372;;500;533;17;;526;26;;565;47;;620;126;;622;124;;551;88;;472;29;;388;38;;374;2;;497;;3;0.006;;1307;1f8fdebe-1566-49d6-866d-a6aa5c231bb1;2018-12-17T14:31:03;;579
81;2018-12-07T10:18:38.138+03;2018-12-07T11:25:54.910+03;2018-12-07;8.92550441073634E+018;640044173634530;354511091457182;-7.094004301785773 39.18777644634247 0.0 0.0;-7.0940043018;39.1877764463;0;0;pwani;mkuranga;Mkuranga;Mwaji;1544171110921.jpg;1544171116308.jpg;1544171122856.jpg;yes;;yes;dry;loose;medium;rural;1544171139913.jpg;1544171143500.jpg;1544171149440.jpg;1544171152546.jpg;;1069;8f11b887-3c9f-4b80-b929-9564bf725602;2018-12-08T07:26:15;;676;81;other;Baraka and Monica;2018-12-06;other;Sia Saronga and Abubakari Rajab;2018-12-12;;513;492;488;495;461;451;437;350;371;;500;526;13;;516;24;;527;39;;630;135;;582;121;;541;90;;498;61;;362;12;;375;4;;499;;1;0.002;;;516;500;518;494;498;463;443;350;372;;500;520;4;;510;10;;547;29;;617;123;;611;113;;599;136;;491;48;;382;32;;374;2;;497;;3;0.006;;1210;f1fe6617-dee4-4480-b422-ae5d1db503a9;2018-12-12T10:25:27;;499
82;2018-12-07T13:26:03.603+03;2018-12-07T13:29:02.985+03;2018-12-07;8.92550441073634E+018;640044173634530;354511091457182;-7.092737342101273 39.208059310913086 0.0 0.0;-7.0927373421;39.2080593109;0;0;pwani;mkuranga;Mkuranga;Njia nane;1544178482815.jpg;1544178491484.jpg;1544178497596.jpg;yes;;yes;dry;loose;high;urban;1544178527103.jpg;1544178532408.jpg;1544178536582.jpg;1544178540084.jpg;;1082;a3a366e5-6b4d-4fdf-97ed-a728105d22b6;2018-12-08T07:27:24;;677;82;other;Baraka and Monica;2018-12-06;other;Sia Saronga and Abubakari Rajab;2018-12-12;;513;492;488;495;461;451;437;350;371;;500;527;14;;509;17;;525;37;;628;133;;592;131;;539;88;;489;52;;361;11;;374;3;;486;;14;0.028;;;516;500;518;494;498;463;443;350;372;;500;521;5;;533;33;;583;65;;615;121;;589;91;;575;112;;495;52;;363;13;;376;4;;496;;4;0.008;;1211;4bcacaaa-e4b2-4cea-87ea-ef3ab9155f6a;2018-12-12T10:25:28;;500
69;2018-12-06T13:39:54.739+03;2018-12-06T13:42:31.336+03;2018-12-06;8.92550441094967E+018;640044194967485;355978093868048;-7.089503333333332 38.96500833333334 296.5 2.5;-7.0895033333;38.9650083333;296.5;2.5;pwani;kisarawe;Kisarawe;Masaki;1544092853255.jpg;1544092860933.jpg;1544092868238.jpg;yes;;yes;dry;loose;low;rural;1544092887784.jpg;1544092894032.jpg;1544092900189.jpg;1544092906126.jpg;;1105;7df5562b-f6cb-4516-b40e-79d135531ad2;2018-12-08T13:38:46;;678;69;other;Ramadhani;2019-01-19;other;Sia Saronga and Abubakari Rajab;2019-01-29;;513;492;494;495;461;452;437;351;371;;500;520;7;;501;9;;542;48;;620;125;;587;126;;550;98;;498;61;;364;13;;375;4;;491;;9;0.018;;;517;500;518;493;493;463;443;350;372;;500;526;9;;520;20;;564;46;;620;127;;615;122;;556;93;;498;55;;366;16;;375;3;;491;;9;0.018;;1453;e69fa15e-15c9-4d08-b623-2c3009871852;2019-01-30T11:53:39;;703
70;2018-12-06T13:50:19.692+03;2018-12-06T13:52:43.100+03;2018-12-06;8.92550441094967E+018;640044194967485;355978093868048;-7.094126666666667 38.98837 248.7 2.4;-7.0941266667;38.98837;248.7;2.4;pwani;kisarawe;Kisarawe;Gumba;1544093462821.jpg;1544093470587.jpg;1544093480671.jpg;yes;;yes;dry;loose;low;rural;1544093497432.jpg;1544093502815.jpg;1544093508286.jpg;1544093514573.jpg;;1106;a8d550dd-9d69-4bd9-a487-06564450b654;2018-12-08T13:39:16;;679;70;other;Salehe and loveness;2018-12-06;other;Sia Saronga and Abubakari Rajab;2018-12-12;;513;492;488;495;461;451;437;350;371;;500;513;0;;499;7;;512;24;;625;130;;613;152;;544;93;;488;51;;359;9;;374;3;;469;;31;0.062;;;516;500;518;494;498;463;443;350;372;;500;516;0;;501;1;;548;30;;605;111;;600;102;;541;78;;590;147;;366;16;;377;5;;490;;10;0.02;;1197;5434e5b7-db1c-453c-945f-dbf368df5682;2018-12-12T10:25:07;;486
71;2018-12-06T13:58:01.206+03;2018-12-06T14:01:29.492+03;2018-12-06;8.92550441094967E+018;640044194967485;355978093868048;-7.104418333333332 39.00284666666666 201.0 2.7;-7.1044183333;39.0028466667;201;2.7;pwani;kisarawe;Kisarawe;Gumba;1544093977741.jpg;1544093984098.jpg;1544094015583.jpg;no;Forest reserve;yes;dry;loose;low;rural;1544094056980.jpg;1544094063661.jpg;1544094077461.jpg;1544094084930.jpg;;1107;a72176fb-80ca-4a1c-8068-1508338f3b1e;2018-12-08T13:40:02;;680;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
57;2018-12-07T11:13:57.224+03;2018-12-07T11:21:59.735+03;2018-12-07;8.92550204115447E+018;640021047447233;358808088495803;-7.11228 39.20579166666666 123.0 2.7;-7.11228;39.2057916667;123;2.7;pwani;mkuranga;Mkuranga;Mzani;1544170830593.jpg;;;yes;;no;dry;loose;low;rural;1544170861456.jpg;1544170896213.jpg;1544170902809.jpg;1544170912425.jpg;No;1108;ef4e73dd-d7e3-49ff-9b0c-b2b6ddd286c2;2018-12-09T16:21:22;;681;57;other;Salome and Erasto;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-20;;513;492;488;495;461;451;437;350;371;;500;514;1;;496;4;;527;39;;620;125;;557;96;;463;12;;440;3;;352;2;;372;1;;283;;217;0.434;;;516;500;518;494;498;463;443;350;372;;500;516;0;;502;2;;552;34;;619;125;;598;100;;576;113;;562;119;;354;4;;374;2;;499;;1;0.002;;1399;3275a323-7362-4060-a544-4ede63763b3e;2018-12-21T03:26:11;;650
56;2018-12-07T11:37:40.030+03;2018-12-09T19:03:27.872+03;2018-12-07;8.92550204115447E+018;640021047447233;358808088495803;-7.10627 39.194539999999996 74.1 3.9;-7.10627;39.19454;74.1;3.9;pwani;mkuranga;Mkuranga;Stand;1544371339663.jpg;;;yes;;no;dry;loose;medium;rural;1544371369087.jpg;1544371388973.jpg;1544371395866.jpg;1544371401606.jpg;No;1109;4451e4bf-4871-457d-a899-c026fd0fbf8d;2018-12-09T16:22:42;;682;56;other;Salome and Erasto;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-18;;513;492;488;495;461;451;437;350;371;;500;514;1;;507;15;;592;104;;620;125;;493;32;;453;2;;439;2;;351;1;;371;0;;282;;218;0.436;;;516;500;518;494;498;463;443;350;372;;500;517;1;;598;98;;555;37;;620;126;;571;73;;471;8;;449;6;;490;140;;373;1;;490;;10;0.02;;1330;2a853c0a-6731-4285-a9f7-319baceaa56c;2018-12-18T12:01:39;;595
58;2018-12-07T12:01:50.562+03;2018-12-07T12:03:38.750+03;2018-12-07;8.92550204115447E+018;640021047447233;358808088495803;-7.110383333333334 39.22186833333333 55.3 2.7;-7.1103833333;39.2218683333;55.3;2.7;pwani;mkuranga;Kiguza;Kondeni;1544173369831.jpg;;;yes;;no;dry;loose;medium;rural;1544173391471.jpg;1544173397453.jpg;1544173404675.jpg;1544173411385.jpg;No;1110;7f1e0bbe-b1bf-4ff9-ab22-f5dc9b8dafae;2018-12-09T16:25:40;;683;58;other;Salome and Erasto;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-18;;513;492;488;495;461;451;437;350;371;;500;513;0;;493;1;;502;14;;618;123;;613;152;;513;62;;471;34;;354;4;;372;1;;391;;109;0.218;;;516;500;518;494;498;463;443;350;372;;500;516;0;;582;82;;538;20;;618;124;;620;122;;563;100;;488;45;;354;4;;373;1;;498;;2;0.004;;1348;cf0ca8ba-d2d3-4663-afa6-d154951de96b;2018-12-18T13:39:50;;610
59;2018-12-07T12:32:45.094+03;2018-12-07T12:34:41.325+03;2018-12-07;8.92550204115447E+018;640021047447233;358808088495803;-7.1164233333333335 39.236106666666664 51.8 3.2;-7.1164233333;39.2361066667;51.8;3.2;pwani;mkuranga;Kiguza;Kwa Tumbo;1544175219893.jpg;;;yes;;no;dry;loose;medium;rural;1544175242177.jpg;1544175249933.jpg;1544175261745.jpg;1544175269125.jpg;No;1111;60f576cb-5401-464b-9fa1-2087ade57c54;2018-12-09T16:30:43;;684;59;other;Salome and Erasto;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-17;;513;492;488;495;461;451;437;350;371;;500;513;0;;494;2;;501;13;;604;109;;563;102;;553;102;;579;142;;366;16;;375;4;;490;;10;0.02;;;516;500;518;494;498;463;443;350;372;;500;517;1;;600;100;;664;146;;570;76;;576;78;;560;97;;435;-8;;360;10;;372;0;;500;;0;0;;1305;0e09e269-1c10-4b65-84a9-ba18fc60df59;2018-12-17T14:30:59;;577
36;2018-12-07T11:27:31.833+03;2018-12-07T11:38:36.735+03;2018-12-07;8.92550204139952E+018;640021071951801;353614096259289;-7.130026666666667 39.206210000000006 101.4 1.7;-7.1300266667;39.20621;101.4;1.7;pwani;mkuranga;Mkuranga;Mkuranga dc;1544171868370.jpg;1544171882067.jpg;1544171890809.jpg;yes;;no;dry;loose;medium;rural;1544171282846.jpg;1544171294395.jpg;1544171302899.jpg;1544171311408.jpg;;1112;c5aafba2-95f2-41dd-92ac-f122fbbfae7c;2018-12-09T20:43:22;;685;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
37;2018-12-07T11:37:17.251+03;2018-12-07T12:32:08.059+03;2018-12-07;8.92550204139952E+018;640021071951801;353614096259289;-7.133168333333333 39.223169999999996 48.5 1.8;-7.1331683333;39.22317;48.5;1.8;pwani;mkuranga;Mkuranga;Kwa wamasai;1544175082058.jpg;1544175093531.jpg;1544175104304.jpg;no;No way to pass;yes;dry;loose;high;rural;1544171910067.jpg;1544171919249.jpg;1544171926985.jpg;1544171950950.jpg;;1113;a20a1646-7a66-484d-8a8a-b15ad4ebd038;2018-12-09T20:46:44;;686;37;Swaumu_Nuru;;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-20;;513;492;488;495;461;451;437;350;371;;500;528;15;;517;25;;556;68;;620;125;;571;110;;596;145;;450;13;;352;2;;352;-19;;484;;16;0.032;;;516;500;518;494;498;463;443;350;372;;500;533;17;;526;26;;614;96;;624;130;;600;102;;590;127;;443;0;;352;2;;372;0;;500;;0;0;;1385;855537cc-549b-42ea-9701-01d3b5ac754f;2018-12-21T03:25:50;;636
112;2018-12-07T13:08:24.606+03;2018-12-07T13:13:04.088+03;2018-12-07;8.92550204139952E+018;640021071951801;353614096259289;-7.075358333333332 39.33182 103.1 1.7;-7.0753583333;39.33182;103.1;1.7;pwani;mkuranga;Vikindu;Chang'ombe;1544177454007.jpg;1544177476550.jpg;1544177541651.jpg;yes;;no;dry;loose;medium;rural;1544177400102.jpg;1544177410987.jpg;1544177419380.jpg;1544177430354.jpg;;1114;db613742-c954-4acc-a1b4-0223b08e3f35;2018-12-09T21:35:06;;687;112;Swaumu_Nuru;;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-12;;513;492;488;495;461;451;437;350;371;;500;537;24;;544;52;;553;65;;600;105;;557;96;;560;109;;482;45;;357;7;;371;0;;503;;-3;-0.006;;;516;500;518;494;498;463;443;350;372;;500;533;17;;546;46;;596;78;;612;118;;570;72;;527;64;;515;72;;376;26;;374;2;;495;;5;0.01;;1223;83433cd0-cff9-4788-ae2f-67a93bde1691;2018-12-12T13:57:34;;512
113;2018-12-07T13:45:17.742+03;2018-12-07T13:49:03.707+03;2018-12-07;8.92550204139952E+018;640021071951801;353614096259289;-7.08458 39.380388333333336 31.9 1.8;-7.08458;39.3803883333;31.9;1.8;pwani;mkuranga;Mkuranga;Mfuru;1544179586299.jpg;1544179602736.jpg;1544179702535.jpg;no;Inside the farm;yes;dry;loose;medium;rural;1544179651004.jpg;1544179657679.jpg;1544179665488.jpg;1544179673054.jpg;;1115;98a4120a-47c5-4917-96f2-1b3b294df28f;2018-12-09T21:37:26;;688;113;Swaumu_Nuru;;2018-12-07;other;Sia Saronga and Abubakari Rajab;2018-12-14;;513;492;488;495;461;451;437;350;371;;500;514;1;;497;5;;497;9;;630;135;;618;157;;520;69;;469;32;;378;28;;373;2;;438;;62;0.124;;;516;500;518;494;498;463;443;350;372;;500;516;0;;504;4;;520;2;;555;61;;620;122;;610;147;;470;27;;480;130;;374;2;;495;;5;0.01;;1270;2680de2c-b376-43c3-bb14-e89f2375866e;2018-12-15T11:50:25;;547
328;2018-11-30T09:59:23.836+03;2018-11-30T10:01:06.239+03;2018-11-30;8.92550204162823E+018;640021094823433;355938094481142;-6.9484416666666675 39.00533666666667 212.5 1.7;-6.9484416667;39.0053366667;212.5;1.7;pwani;kisarawe;Kisarawe;Kazimzumbwi;1543561221747.jpg;;;yes;;yes;dry;loose;low;rural;1543561241783.jpg;1543561248637.jpg;1543561255858.jpg;1543561262530.jpg;;1116;ee67cbe8-653b-4b40-8b01-114432f38bc5;2018-12-09T23:01:14;;689;328;other;Loveness and Salehe;2018-11-30;other;Sia Saronga and Abubakari Rajab;2018-12-08;;513;492;488;495;461;451;437;350;371;;500;513;0;;502;10;;532;44;;620;125;;553;92;;544;93;;530;93;;377;27;;375;4;;488;;12;0.024;;;516;500;518;494;498;463;443;350;372;;500;550;34;;542;42;;577;59;;608;114;;572;74;;534;71;;516;73;;373;23;;378;6;;496;;4;0.008;;1103;4d8c4012-3472-4bd0-9d4f-83568a6ebe1e;2018-12-08T12:16:01;;424
72;2018-12-06T14:11:42.950+03;2018-12-06T14:15:13.132+03;2018-12-06;8.92550441094967E+018;640044194967485;355978093868048;-7.100928333333333 39.031256666666664 134.6 2.2;-7.1009283333;39.0312566667;134.6;2.2;pwani;kisarawe;Kisarawe;Msanga zalala;1544094788753.jpg;1544094799235.jpg;1544094847367.jpg;no;Forest reserve;yes;dry;loose;low;rural;1544094884091.jpg;1544094891450.jpg;1544094899286.jpg;1544094906499.jpg;;1117;69a00dc3-1b05-4db8-925d-04099e9c3689;2018-12-10T06:07:22;;690;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
73;2018-12-06T14:21:55.513+03;2018-12-06T14:23:36.513+03;2018-12-06;8.92550441094967E+018;640044194967485;355978093868048;-7.0904050000000005 39.04058833333333 129.0 2.3;-7.090405;39.0405883333;129;2.3;pwani;kisarawe;Kisarawe;Msanga zarawe;1544095360754.jpg;1544095367154.jpg;1544095375477.jpg;yes;;yes;dry;consolidated;low;rural;1544095393141.jpg;1544095398674.jpg;1544095405542.jpg;1544095411992.jpg;;1118;ef203e40-e136-4bba-a296-5f167e722476;2018-12-10T06:07:48;;691;73;other;Loveness and Salehe;2018-11-06;other;Sia Saronga and Abubakari Rajab;2018-12-10;;513;492;488;495;461;451;437;350;371;;500;520;7;;500;8;;496;8;;620;125;;630;169;;550;99;;520;83;;360;10;;372;1;;510;;-10;-0.02;;;516;500;518;494;498;463;443;350;372;;500;524;8;;514;14;;538;20;;610;116;;612;114;;570;107;;542;99;;370;20;;374;2;;500;;0;0;;1162;ffbab406-3be5-4120-8805-1c42a39363ea;2018-12-11T12:12:05;;455
